dist_code,month,sector,investment in cr,number_of_employees,Mmm,quarter,fiscal_year,district
15_3,2022-06-01,Others,0.1,10,Jun,Q1,2022,Vikarabad
14_2,2022-06-01,Others,0.7004,10,Jun,Q1,2022,Jogulamba Gadwal
23_1,2022-06-01,Food Processing,6.18,31,Jun,Q1,2022,Nalgonda
22_2,2022-06-01,Food Processing,1.16,15,Jun,Q1,2022,Bhadradri Kothagudem
23_1,2022-06-01,Granite and Stone Crushing,1.86,15,Jun,Q1,2022,Nalgonda
23_1,2022-06-01,Others,0.5,8,Jun,Q1,2022,Nalgonda
23_1,2022-06-01,Pharmaceuticals and Chemicals,19.05,140,Jun,Q1,2022,Nalgonda
20_4,2022-06-01,Plastic and Rubber,0.25,4,Jun,Q1,2022,Peddapalli
20_4,2022-06-01,Pharmaceuticals and Chemicals,0.19,15,Jun,Q1,2022,Peddapalli
20_4,2022-06-01,Others,1.23,10,Jun,Q1,2022,Peddapalli
20_4,2022-06-01,Food Processing,0.26,2,Jun,Q1,2022,Peddapalli
14_3,2022-06-01,Solar and Other Renewable Energy,35.05,75,Jun,Q1,2022,Nagarkurnool
15_3,2022-06-01,Food Processing,0.7522,20,Jun,Q1,2022,Vikarabad
15_3,2022-06-01,Engineering,17.22,50,Jun,Q1,2022,Vikarabad
15_3,2022-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.386,11,Jun,Q1,2022,Vikarabad
22_2,2022-06-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.39,18,Jun,Q1,2022,Bhadradri Kothagudem
15_3,2022-06-01,Granite and Stone Crushing,0.663,26,Jun,Q1,2022,Vikarabad
15_2,2022-07-01,Engineering,8.8358,242,Jul,Q2,2022,Medchal_Malkajgiri
15_2,2022-07-01,Electrical and Electronic Products,6.796,120,Jul,Q2,2022,Medchal_Malkajgiri
20_3,2022-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,8,Jul,Q2,2022,Rajanna Sircilla
22_1,2022-07-01,Paper and Printing,0.07,3,Jul,Q2,2022,Khammam
14_3,2022-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.95,10,Jul,Q2,2022,Nagarkurnool
20_3,2022-07-01,Food Processing,3.3,84,Jul,Q2,2022,Rajanna Sircilla
14_3,2022-07-01,Engineering,1.0,8,Jul,Q2,2022,Nagarkurnool
15_2,2022-07-01,Food Processing,0.02,102,Jul,Q2,2022,Medchal_Malkajgiri
23_1,2022-07-01,Plastic and Rubber,0.15,6,Jul,Q2,2022,Nalgonda
15_2,2022-07-01,Granite and Stone Crushing,0.25,10,Jul,Q2,2022,Medchal_Malkajgiri
15_2,2022-07-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.25,5,Jul,Q2,2022,Medchal_Malkajgiri
14_3,2022-07-01,Agro based incl Cold Storages,2.75,15,Jul,Q2,2022,Nagarkurnool
22_1,2022-07-01,Engineering,0.37,54,Jul,Q2,2022,Khammam
22_1,2022-07-01,Others,0.22,6,Jul,Q2,2022,Khammam
15_2,2022-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.51,24,Jul,Q2,2022,Medchal_Malkajgiri
19_2,2022-07-01,Food Processing,1.0,10,Jul,Q2,2022,Nirmal
20_4,2022-07-01,Engineering,0.21,5,Jul,Q2,2022,Peddapalli
14_3,2022-07-01,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.245,5,Jul,Q2,2022,Nagarkurnool
15_2,2022-07-01,Agro based incl Cold Storages,7.19,55,Jul,Q2,2022,Medchal_Malkajgiri
14_3,2022-07-01,Food Processing,5.455,62,Jul,Q2,2022,Nagarkurnool
14_3,2022-07-01,Granite and Stone Crushing,0.99,1,Jul,Q2,2022,Nagarkurnool
14_1,2022-07-01,Agro based incl Cold Storages,0.25,6,Jul,Q2,2022,Mahabubnagar
22_1,2022-07-01,Agro based incl Cold Storages,32.8046,25,Jul,Q2,2022,Khammam
22_1,2022-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.815,6,Jul,Q2,2022,Khammam
22_1,2022-07-01,Food Processing,3.2744,12,Jul,Q2,2022,Khammam
20_4,2022-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,20,Jul,Q2,2022,Peddapalli
17_2,2022-07-01,Automobile,32.5,777,Jul,Q2,2022,Sangareddy
17_2,2022-07-01,Pharmaceuticals and Chemicals,72.6244,1415,Jul,Q2,2022,Sangareddy
17_2,2022-07-01,Beverages,2.21,20,Jul,Q2,2022,Sangareddy
23_3,2022-07-01,Food Processing,5.16,30,Jul,Q2,2022,Yadadri Bhuvanagiri
23_3,2022-07-01,Paper and Printing,11.8251,83,Jul,Q2,2022,Yadadri Bhuvanagiri
23_3,2022-07-01,Pharmaceuticals and Chemicals,19.4,129,Jul,Q2,2022,Yadadri Bhuvanagiri
23_3,2022-07-01,Plastic and Rubber,0.24,5,Jul,Q2,2022,Yadadri Bhuvanagiri
23_3,2022-07-01,Textiles,0.99,5,Jul,Q2,2022,Yadadri Bhuvanagiri
21_1,2022-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,6,Jul,Q2,2022,Hanumakonda
23_1,2022-07-01,Agro based incl Cold Storages,1.0,4,Jul,Q2,2022,Nalgonda
18_1,2022-07-01,Engineering,0.04,2,Jul,Q2,2022,Nizamabad
18_1,2022-07-01,Food Processing,1.51,35,Jul,Q2,2022,Nizamabad
18_2,2022-07-01,Wood and Leather,0.25,20,Jul,Q2,2022,Kamareddy
18_2,2022-07-01,Textiles,0.052,5,Jul,Q2,2022,Kamareddy
18_2,2022-07-01,Solar and Other Renewable Energy,326.097,20,Jul,Q2,2022,Kamareddy
18_2,2022-07-01,Granite and Stone Crushing,0.25,10,Jul,Q2,2022,Kamareddy
18_2,2022-07-01,Food Processing,0.046,4,Jul,Q2,2022,Kamareddy
18_2,2022-07-01,Engineering,0.27,7,Jul,Q2,2022,Kamareddy
17_2,2022-07-01,Agro based incl Cold Storages,0.25,4,Jul,Q2,2022,Sangareddy
21_1,2022-07-01,Engineering,2.16,10,Jul,Q2,2022,Hanumakonda
17_2,2022-07-01,Wood and Leather,0.75,50,Jul,Q2,2022,Sangareddy
23_3,2022-07-01,Engineering,8.3692,102,Jul,Q2,2022,Yadadri Bhuvanagiri
15_2,2022-07-01,Wood and Leather,0.9473,30,Jul,Q2,2022,Medchal_Malkajgiri
17_2,2022-07-01,Others,6.2085,239,Jul,Q2,2022,Sangareddy
19_2,2022-07-01,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.16,3,Jul,Q2,2022,Nirmal
23_1,2022-07-01,Others,4.914,15,Jul,Q2,2022,Nalgonda
17_2,2022-07-01,Granite and Stone Crushing,6.0,41,Jul,Q2,2022,Sangareddy
